formid,exp,geogr,date,stemp,btemp,btime,start,visibility,averagedepth,maxdepth,current,habitat,,
67751,E,34040022,8/7/1997,91,91,55,16,2,2,NULL,3,2,,
35380,E,34040008,8/7/1997,88,84,70,13,5,4,NULL,3,3,,
41636,E,34040008,8/7/1997,87,87,69,14,5,3,NULL,3,1,,
52903,N,34040008,8/7/1997,85,85,55,13,4,4,NULL,2,3,,
52905,N,34040008,8/7/1997,86,86,69,13,5,4,NULL,3,1,,
52906,N,34040008,8/7/1997,87,87,69,13,5,4,NULL,3,1,,
57986,N,34040008,8/7/1997,86,86,69,13,5,3,NULL,3,1,,
58163,E,34040008,8/7/1997,90,87,75,13,5,4,NULL,2,1,,
61522,N,34040008,8/7/1997,87,87,72,13,4,4,NULL,3,3,,
61526,N,34040008,8/7/1997,85,85,55,13,4,4,NULL,2,3,,
61564,N,34040008,8/7/1997,86,86,69,13,4,4,NULL,2,1,,
61566,N,34040008,8/7/1997,87,90,40,13,4,4,NULL,2,3,,
61569,N,34040008,8/7/1997,87,87,72,13,4,4,NULL,3,3,,
61587,N,34040008,8/7/1997,86,86,60,13,6,3,NULL,2,3,,
61605,E,34040008,8/7/1997,86,86,81,13,5,4,NULL,2,1,,
65029,E,34040008,8/7/1997,86,86,60,13,4,4,NULL,3,3,,
67747,E,34040008,8/7/1997,90,90,55,12,5,4,NULL,2,2,,
67750,E,34080002,8/6/1997,0,90,50,11,4,3,NULL,3,2,,
67749,E,34080001,8/6/1997,0,90,50,12,3,3,NULL,3,2,,
61599,E,34040007,8/6/1997,86,86,37,14,4,10,NULL,1,0,,
52885,N,34040003,8/6/1997,0,0,57,21,3,4,NULL,2,1,,
61573,N,34040003,8/6/1997,0,0,70,21,3,4,NULL,2,3,,
61588,N,34040003,8/6/1997,0,0,70,21,2,4,NULL,3,3,,
52876,N,34040002,8/6/1997,0,87,66,15,3,3,NULL,3,1,,
61563,N,34040002,8/6/1997,0,86,90,15,5,3,NULL,2,1,,
61574,N,34040002,8/6/1997,87,87,50,15,3,3,NULL,2,1,,
61600,E,34040002,8/6/1997,87,87,92,15,5,3,NULL,2,1,,
40603,E,34040006,8/5/1997,87,87,75,17,3,4,NULL,3,1,,
53259,E,34040006,8/5/1997,86,86,55,16,3,3,NULL,3,2,,
57091,E,34040006,8/5/1997,86,86,60,16,3,3,NULL,3,2,,
61557,N,34040006,8/5/1997,87,87,78,16,3,3,NULL,3,2,,
61562,N,34040006,8/5/1997,86,86,73,16,3,3,NULL,2,1,,
61572,N,34040006,8/5/1997,87,87,87,16,3,3,NULL,3,2,,
61575,N,34040006,8/5/1997,87,87,86,16,2,3,NULL,3,2,,
61578,N,34040006,8/5/1997,87,87,86,16,3,3,NULL,3,2,,
61589,N,34040006,8/5/1997,87,87,75,16,3,3,NULL,3,2,,
61618,E,34040006,8/5/1997,89,89,80,16,3,3,NULL,3,1,,
61628,N,34040006,8/5/1997,86,86,60,16,3,4,NULL,2,3,,
61629,N,34040006,8/5/1997,86,86,60,16,3,4,NULL,2,3,,
61630,N,34040006,8/5/1997,86,86,78,16,3,3,NULL,3,1,,
61636,N,34040006,8/5/1997,87,87,86,16,3,3,NULL,3,3,,
66928,E,34040006,8/5/1997,87,86,73,16,3,3,NULL,3,1,,
67091,E,34040006,8/5/1997,89,89,80,15,3,3,NULL,3,1,,
40604,E,34040004,8/5/1997,86,86,80,15,3,4,NULL,3,1,,
53257,E,34040004,8/5/1997,86,86,65,14,3,4,NULL,3,1,,
57102,E,34040004,8/5/1997,86,86,62,15,5,4,NULL,3,2,,
61558,N,34040004,8/5/1997,87,87,80,14,4,4,NULL,3,3,,
61561,N,34040004,8/5/1997,86,86,92,14,4,4,NULL,3,1,,
61571,N,34040004,8/5/1997,87,87,104,14,3,4,NULL,3,1,,
61576,N,34040004,8/5/1997,87,87,73,14,4,4,NULL,3,1,,
61577,N,34040004,8/5/1997,87,87,73,14,4,4,NULL,3,1,,
61590,N,34040004,8/5/1997,87,87,85,14,4,4,NULL,3,3,,
61617,E,34040004,8/5/1997,87,87,88,14,3,4,NULL,3,1,,
61626,N,34040004,8/5/1997,86,86,60,14,3,4,NULL,2,3,,
61627,N,34040004,8/5/1997,86,86,60,14,3,4,NULL,3,3,,
61631,N,34040004,8/5/1997,86,86,82,14,4,4,NULL,3,1,,
61637,N,34040004,8/5/1997,87,87,102,14,3,4,NULL,3,3,,
66932,E,34040004,8/5/1997,87,86,92,14,4,4,NULL,3,1,,
67096,E,34040004,8/5/1997,89,87,93,14,4,4,NULL,3,1,,
33942,N,34040020,8/4/1997,86,86,80,16,3,5,NULL,3,1,,
33944,N,34040020,8/4/1997,87,87,80,16,3,5,NULL,3,1,,
61534,N,34040020,8/4/1997,87,87,70,16,3,5,NULL,3,3,,
61591,N,34040020,8/4/1997,85,85,55,16,4,4,NULL,2,3,,
61593,N,34040020,8/4/1997,85,85,55,16,3,4,NULL,3,3,,
61598,E,34040020,8/4/1997,87,87,85,16,3,5,NULL,3,1,,
61619,E,34040020,8/4/1997,89,87,73,16,4,4,NULL,3,1,,
61621,E,34040020,8/4/1997,86,86,78,16,4,4,NULL,3,1,,
61633,N,34040020,8/4/1997,86,86,70,16,3,5,NULL,3,3,,
61635,N,34040020,8/4/1997,86,86,78,16,3,4,NULL,2,1,,
61639,N,34040020,8/4/1997,87,87,66,16,3,5,NULL,2,1,,
61641,N,34040020,8/4/1997,87,87,82,16,3,5,NULL,3,3,,
61643,N,34040020,8/4/1997,86,86,68,16,3,5,NULL,3,3,,
61650,N,34040020,8/4/1997,86,86,70,16,4,4,NULL,3,1,,
33941,N,34040002,8/4/1997,86,86,76,14,4,4,NULL,3,1,,
33943,N,34040002,8/4/1997,87,87,77,14,4,4,NULL,3,1,,
61528,N,34040002,8/4/1997,86,86,80,14,3,4,NULL,3,3,,
61592,N,34040002,8/4/1997,85,85,50,14,3,4,NULL,2,3,,
61594,N,34040002,8/4/1997,85,85,55,14,4,4,NULL,3,3,,
61595,E,34040002,8/4/1997,87,86,80,14,4,4,NULL,2,1,,
61597,E,34040002,8/4/1997,86,86,90,14,4,4,NULL,3,2,,
61620,E,34040002,8/4/1997,89,87,70,14,3,4,NULL,3,1,,
61632,N,34040002,8/4/1997,87,87,80,14,3,4,NULL,3,1,,
61634,N,34040002,8/4/1997,86,86,80,14,3,4,NULL,2,1,,
61638,N,34040002,8/4/1997,87,87,96,14,4,4,NULL,3,3,,
61640,N,34040002,8/4/1997,87,87,99,14,3,4,NULL,2,3,,
61642,N,34040002,8/4/1997,86,86,81,14,4,4,NULL,2,3,,
61645,N,34040002,8/4/1997,86,86,80,14,4,5,NULL,3,3,,
53255,E,34030009,8/4/1997,0,86,55,14,5,4,NULL,2,2,,
53256,E,34030008,8/4/1997,0,86,65,16,4,4,NULL,3,2,,
61532,E,34040004,8/3/1997,86,86,47,14,4,5,NULL,2,1,,
61535,N,34040004,8/3/1997,89,87,50,14,3,5,NULL,2,3,,
61537,N,34040004,8/3/1997,86,86,60,14,5,5,NULL,2,3,,
61539,N,34040004,8/3/1997,87,87,39,14,3,5,NULL,2,3,,
61541,N,34040004,8/3/1997,86,86,59,14,4,6,NULL,2,3,,
61544,N,34040004,8/3/1997,87,87,40,14,3,5,NULL,2,3,,
61545,N,34040004,8/3/1997,86,86,40,14,3,6,NULL,2,1,,
61548,N,34040004,8/3/1997,86,86,40,14,3,6,NULL,2,1,,
61549,N,34040004,8/3/1997,86,86,47,14,3,5,NULL,2,3,,
61553,N,34040004,8/3/1997,86,86,52,14,4,6,NULL,2,3,,
61648,E,34040004,8/3/1997,86,86,58,14,3,6,NULL,2,3,,
61651,N,34040004,8/3/1997,86,86,51,14,3,5,NULL,2,3,,
67744,E,34040004,8/3/1997,97,86,50,14,4,6,NULL,2,3,,
61533,N,34040003,8/3/1997,87,87,90,16,4,4,NULL,3,3,,
61536,N,34040003,8/3/1997,86,86,70,16,4,4,NULL,3,3,,
61538,N,34040003,8/3/1997,86,86,66,16,5,3,NULL,3,3,,
61540,N,34040003,8/3/1997,87,87,83,16,4,4,NULL,2,3,,
61542,N,34040003,8/3/1997,87,87,67,16,4,3,NULL,2,3,,
61543,N,34040003,8/3/1997,87,87,80,16,4,3,NULL,3,3,,
61546,N,34040003,8/3/1997,86,86,60,16,4,4,NULL,3,3,,
61547,N,34040003,8/3/1997,86,86,60,16,4,4,NULL,3,3,,
61550,N,34040003,8/3/1997,86,86,90,16,4,4,NULL,3,3,,
61551,N,34040003,8/3/1997,86,86,67,16,4,5,NULL,2,1,,
61554,N,34040003,8/3/1997,87,87,88,16,4,4,NULL,2,3,,
61649,E,34040003,8/3/1997,86,86,90,16,4,4,NULL,2,3,,
61652,E,34040003,8/3/1997,86,86,64,16,4,3,NULL,3,1,,
67746,E,34040003,8/3/1997,97,87,50,16,4,4,NULL,3,3,,
57791,N,34030028,8/2/1997,84,84,60,10,4,3,NULL,2,1,,
66968,N,34030028,8/2/1997,84,84,60,10,4,3,NULL,2,1,,
67774,N,34030028,8/2/1997,83,83,60,10,4,4,NULL,2,1,,
53260,E,34030028,7/31/1997,0,86,45,11,3,4,NULL,2,1,,
53261,E,34030005,7/31/1997,0,86,70,9,3,4,NULL,2,1,,
29955,N,34030014,7/29/1997,83,83,60,10,4,4,NULL,3,1,,
29956,N,34030014,7/29/1997,83,83,60,10,4,4,NULL,3,1,,
29957,N,34030014,7/29/1997,83,83,61,10,4,4,NULL,3,1,,
57763,E,34100005,7/27/1997,86,86,60,10,4,7,NULL,1,1,,
57764,E,34100005,7/27/1997,86,86,57,10,4,6,NULL,1,1,,
57765,E,34100005,7/27/1997,84,84,63,10,5,6,NULL,1,6,,
57766,E,34100005,7/27/1997,86,86,54,10,5,6,NULL,1,1,,
57767,E,34100005,7/27/1997,86,86,60,10,5,7,NULL,1,6,,
57785,E,34100005,7/27/1997,86,86,55,10,4,6,NULL,1,1,,
57769,E,34090002,7/27/1997,86,86,60,15,4,5,NULL,3,6,,
57771,E,34090002,7/27/1997,84,84,87,15,5,5,NULL,3,1,,
57772,E,34090002,7/27/1997,86,86,77,15,4,4,NULL,2,3,,
57773,E,34090002,7/27/1997,86,84,87,15,3,5,NULL,2,1,,
57783,E,34090002,7/27/1997,86,86,82,15,4,4,NULL,3,1,,
57784,E,34090002,7/27/1997,86,86,35,15,3,4,NULL,3,3,,
67738,N,34030007,7/27/1997,0,0,70,14,3,4,NULL,2,2,,
67741,N,34030007,7/27/1997,0,0,65,16,3,5,NULL,3,1,,
57761,E,34100018,7/26/1997,84,84,79,15,3,3,NULL,2,1,,
57945,E,34100018,7/26/1997,86,86,60,15,2,3,NULL,3,3,,
57947,E,34100018,7/26/1997,86,86,80,15,3,3,NULL,2,1,,
57948,E,34100018,7/26/1997,86,86,78,15,3,4,NULL,2,1,,
57949,E,34100018,7/26/1997,86,86,60,15,2,4,NULL,2,1,,
57950,E,34100018,7/26/1997,86,86,77,15,2,4,NULL,2,1,,
57942,E,34100017,7/26/1997,86,86,40,12,4,7,NULL,2,1,,
57943,E,34100017,7/26/1997,86,82,55,12,4,8,NULL,2,2,,
57944,E,34100017,7/26/1997,86,84,53,11,4,8,NULL,3,2,,
57952,E,34100017,7/26/1997,84,84,49,12,5,7,NULL,2,2,,
57953,E,34100017,7/26/1997,86,86,45,12,6,7,NULL,2,3,,
57954,E,34100017,7/26/1997,86,84,30,12,6,6,NULL,2,1,,
57955,E,34100016,7/26/1997,86,86,47,9,5,7,NULL,2,1,,
57956,E,34100016,7/26/1997,84,84,61,9,5,6,NULL,2,1,,
57957,E,34100016,7/26/1997,86,86,54,9,5,7,NULL,2,2,,
57958,E,34100016,7/26/1997,86,84,53,9,5,8,NULL,2,1,,
57959,E,34100016,7/26/1997,86,86,50,9,5,8,NULL,1,2,,
57960,E,34100016,7/26/1997,84,84,50,9,4,7,NULL,3,1,,
57917,E,34100015,7/25/1997,86,86,65,18,2,3,NULL,3,1,,
57918,E,34100015,7/25/1997,84,84,64,17,3,3,NULL,2,0,,
57919,E,34100015,7/25/1997,86,86,78,17,3,3,NULL,3,0,,
57936,E,34100015,7/25/1997,84,84,63,18,4,3,NULL,2,1,,
57938,E,34100015,7/25/1997,86,86,70,18,3,3,NULL,2,0,,
57939,E,34100015,7/25/1997,86,86,91,18,3,3,NULL,2,0,,
57913,E,34100014,7/25/1997,84,84,55,11,5,7,NULL,2,1,,
57924,E,34100014,7/25/1997,86,85,55,12,5,7,NULL,2,2,,
57925,E,34100014,7/25/1997,86,84,40,11,5,8,NULL,2,1,,
57926,E,34100014,7/25/1997,86,84,48,12,5,8,NULL,3,1,,
57927,E,34100014,7/25/1997,86,82,56,12,4,8,NULL,2,1,,
57928,E,34100014,7/25/1997,85,84,45,11,5,8,NULL,3,1,,
57929,E,34100013,7/25/1997,86,84,33,9,5,9,NULL,2,3,,
57930,E,34100013,7/25/1997,86,84,45,9,5,9,NULL,1,3,,
57932,E,34100013,7/25/1997,86,82,34,9,5,10,NULL,1,3,,
57933,E,34100013,7/25/1997,84,84,39,9,6,10,NULL,2,3,,
57934,E,34100013,7/25/1997,86,84,20,9,6,9,NULL,2,3,,
57935,E,34100013,7/25/1997,86,84,40,9,5,9,NULL,2,3,,
57914,E,34100004,7/25/1997,86,84,70,15,4,4,NULL,2,2,,
57915,E,34100004,7/25/1997,84,84,75,15,3,4,NULL,3,2,,
57916,E,34100004,7/25/1997,86,86,70,15,2,6,NULL,3,2,,
57920,E,34100004,7/25/1997,86,86,60,15,2,4,NULL,3,2,,
57922,E,34100004,7/25/1997,86,84,65,15,3,5,NULL,3,1,,
57923,E,34100004,7/25/1997,86,85,50,15,2,4,NULL,3,1,,
67739,N,34030014,7/25/1997,0,0,80,10,3,5,NULL,2,0,,
67740,N,34030013,7/25/1997,86,0,70,11,4,4,NULL,2,0,,
53262,E,34030000,7/25/1997,0,0,60,11,3,2,NULL,3,3,,
53263,E,34030018,7/24/1997,0,86,55,11,2,3,NULL,3,1,,
53253,E,34030005,7/24/1997,0,86,60,9,2,4,NULL,3,1,,
67010,N,34030000,7/23/1997,88,0,45,16,2,2,NULL,3,7,,
38561,N,34030009,7/21/1997,86,86,61,14,4,4,NULL,2,2,,
67094,E,34030009,7/21/1997,88,87,59,14,3,4,NULL,2,2,,
38562,N,34030008,7/21/1997,86,86,68,16,4,5,NULL,3,2,,
67095,E,34030008,7/21/1997,89,88,55,16,3,4,NULL,3,2,,
67007,N,34030023,7/20/1997,0,0,75,9,3,5,NULL,2,2,,
67008,N,34030005,7/20/1997,83,0,65,11,3,4,NULL,2,2,,
53264,E,34030009,7/18/1997,0,85,60,11,4,4,NULL,2,2,,
53265,E,34030008,7/18/1997,0,85,60,9,3,4,NULL,2,1,,
66966,N,34030008,7/18/1997,84,84,60,11,4,4,NULL,2,1,,
26660,N,34050000,7/17/1997,0,0,60,9,3,3,NULL,2,3,,
26663,N,34050000,7/17/1997,90,0,55,15,6,3,NULL,2,6,,
26664,N,34050000,7/17/1997,0,0,60,10,3,3,NULL,2,3,,
67006,N,34040011,7/17/1997,0,0,65,11,4,4,NULL,2,3,,
67005,N,34040010,7/17/1997,0,0,60,9,4,5,NULL,3,3,,
49400,N,34080000,7/16/1997,90,0,30,11,3,1,NULL,2,0,,
50751,N,34060000,7/16/1997,88,0,65,9,3,1,NULL,2,3,,
26667,N,34050000,7/16/1997,0,0,50,10,3,3,NULL,2,6,,
65146,E,34040009,7/16/1997,82,82,40,9,3,8,NULL,2,2,,
22875,E,34040003,7/16/1997,82,82,58,10,4,4,NULL,3,2,,
50498,N,34060000,7/15/1997,88,0,135,9,5,1,NULL,2,2,,
26662,N,34050000,7/15/1997,0,0,50,11,4,4,NULL,2,6,,
26665,N,34050000,7/15/1997,0,0,50,12,4,4,NULL,2,6,,
26666,N,34050000,7/15/1997,0,0,50,14,4,4,NULL,2,6,,
67708,N,34040018,7/15/1997,0,0,35,9,4,7,NULL,3,2,,
67709,N,34040000,7/15/1997,0,0,60,11,3,5,NULL,3,3,,
53266,E,34030031,7/15/1997,0,85,60,11,3,4,NULL,2,1,,
53267,E,34030031,7/15/1997,0,85,60,9,5,4,NULL,2,1,,
49286,N,34050000,7/14/1997,0,0,65,16,4,4,NULL,2,6,,
23521,E,34040020,7/14/1997,82,82,53,10,3,5,NULL,3,3,,
65142,E,34040007,7/14/1997,82,82,34,9,3,12,NULL,2,0,,
49044,N,34040006,7/14/1997,0,0,60,11,4,4,NULL,3,2,,
49552,N,34040006,7/14/1997,0,0,75,11,3,4,NULL,3,2,,
67706,N,34030009,7/14/1997,0,0,73,14,4,5,NULL,3,2,,
29954,N,34030008,7/14/1997,82,82,62,11,3,5,NULL,2,2,,
67707,N,34030008,7/14/1997,0,0,70,15,4,5,NULL,3,2,,
54099,N,34050024,7/13/1997,87,0,45,14,3,4,NULL,2,3,,
33901,N,34040009,7/13/1997,84,81,55,13,2,8,NULL,0,5,,
49038,N,34040009,7/13/1997,0,0,47,14,2,7,NULL,3,3,,
49039,N,34040009,7/13/1997,0,0,47,14,2,7,NULL,3,3,,
49040,N,34040009,7/13/1997,0,0,30,13,2,7,NULL,3,3,,
50752,N,34040000,7/13/1997,84,0,105,9,2,1,NULL,3,0,,
54100,N,34030024,7/13/1997,87,0,60,16,3,4,NULL,2,3,,
68171,N,34030023,7/13/1997,0,0,60,14,3,5,NULL,2,2,,
68170,N,34030010,7/13/1997,0,0,60,15,3,4,NULL,2,2,,
54098,N,34050025,7/12/1997,84,82,55,15,3,4,NULL,2,3,,
54097,N,34050012,7/12/1997,0,0,50,14,3,4,NULL,2,3,,
14224,N,34030014,7/12/1997,85,85,60,11,2,3,NULL,2,9,,
53497,N,34030009,7/12/1997,84,82,34,13,2,3,NULL,1,2,,
53756,N,34030000,7/12/1997,85,86,0,14,2,4,NULL,2,1,,
54452,N,34030045,7/11/1997,0,0,45,10,3,1,NULL,2,1,,
68210,N,34030014,7/11/1997,86,78,50,10,4,4,NULL,3,1,,
53270,E,34030032,7/10/1997,0,85,50,14,4,4,NULL,2,1,,
53269,E,34030028,7/10/1997,0,85,60,15,4,4,NULL,3,1,,
68213,N,34030028,7/10/1997,86,86,60,11,4,4,NULL,0,2,,
67158,E,34030018,7/10/1997,84,82,60,11,4,4,NULL,3,2,,
67157,E,34030005,7/10/1997,84,82,64,10,4,4,NULL,3,1,,
68212,N,34030005,7/10/1997,86,86,65,10,4,4,NULL,2,0,,
68209,N,34030022,7/9/1997,86,86,63,11,4,4,NULL,3,2,,
68208,N,34030017,7/9/1997,86,86,61,9,4,4,NULL,2,0,,
68169,N,34030009,7/9/1997,0,0,120,0,4,6,NULL,1,2,,
49125,N,34030007,7/9/1997,84,84,33,11,3,4,NULL,3,2,,
49122,N,34030006,7/9/1997,84,84,29,10,3,6,NULL,3,2,,
53271,E,34040001,7/8/1997,0,85,60,11,4,4,NULL,3,1,,
53574,N,34030011,7/8/1997,86,75,50,15,3,7,NULL,2,0,,
68160,N,34030011,7/8/1997,86,75,50,15,3,7,NULL,2,0,,
53272,E,34030009,7/8/1997,0,85,60,9,4,4,NULL,3,1,,
53730,N,34030009,7/8/1997,90,85,54,14,3,5,NULL,1,2,,
53575,N,34030004,7/8/1997,86,75,70,16,3,4,NULL,3,2,,
68167,N,34030004,7/8/1997,86,0,75,17,3,4,NULL,3,2,,
53268,E,34030028,7/7/1997,0,85,60,11,2,3,NULL,3,1,,
53273,E,34030005,7/7/1997,0,85,60,9,2,4,NULL,2,1,,
29953,N,34030043,7/6/1997,84,84,70,11,3,5,NULL,2,1,,
53729,N,34030028,7/6/1997,90,85,59,10,3,4,NULL,2,2,,
68206,N,34030003,7/6/1997,0,0,45,14,4,7,NULL,2,4,,
68207,N,34030001,7/6/1997,0,0,60,15,4,5,NULL,2,2,,
67093,E,34030000,7/6/1997,90,82,50,14,2,1,NULL,3,7,,
53883,N,33020000,7/6/1997,0,0,75,14,2,3,NULL,2,1,,
68456,N,34050005,7/5/1997,85,82,63,10,3,4,NULL,1,2,,
68507,N,34050005,7/5/1997,86,83,58,11,3,4,NULL,2,2,,
54449,N,34030023,7/5/1997,0,0,45,15,5,1,NULL,3,0,,
49126,N,34030011,7/5/1997,82,82,31,10,3,4,NULL,3,0,,
49124,N,34030008,7/5/1997,82,82,30,11,3,4,NULL,3,2,,
21911,N,34050017,7/4/1997,0,84,40,12,3,4,NULL,3,3,,
23151,N,34050000,7/4/1997,0,84,51,10,3,4,NULL,2,3,,
53772,N,34040020,7/4/1997,84,82,53,9,3,6,NULL,1,3,,
38557,N,34030043,7/4/1997,82,80,43,11,5,5,NULL,3,2,,
67092,E,34030043,7/4/1997,87,82,45,11,4,5,NULL,3,1,,
68184,E,34030030,7/4/1997,87,82,75,9,4,6,NULL,2,1,,
39629,N,34030000,7/4/1997,82,80,73,9,5,5,NULL,2,2,,
52841,N,34040019,7/3/1997,84,82,42,11,3,6,NULL,1,6,,
68509,N,34050005,7/2/1997,85,81,53,10,3,4,NULL,2,2,,
68510,N,34050005,7/2/1997,85,82,59,11,3,4,NULL,1,2,,
52844,N,34040000,7/2/1997,84,82,55,15,3,5,NULL,2,3,,
68159,N,34030023,7/2/1997,0,0,75,21,3,5,NULL,2,2,,
49064,N,34040007,7/1/1997,84,82,25,9,4,11,NULL,3,0,,
49063,N,34040000,7/1/1997,84,82,64,11,4,5,NULL,3,2,,
13740,N,34030017,7/1/1997,0,0,63,11,3,3,NULL,2,1,,
68183,E,34030017,7/1/1997,89,85,67,11,4,4,NULL,2,2,,
23520,E,34030005,7/1/1997,84,82,70,10,5,5,NULL,3,1,,
26819,E,34030005,7/1/1997,84,84,77,10,4,5,NULL,3,1,,
53769,N,34030005,7/1/1997,84,0,70,10,4,5,NULL,3,2,,
68092,E,34030005,7/1/1997,0,82,82,10,4,4,NULL,3,1,,
13741,N,34030001,7/1/1997,0,0,69,9,3,3,NULL,2,1,,
49478,E,34030001,7/1/1997,0,83,60,11,4,4,NULL,2,1,,
53252,E,34030001,7/1/1997,0,83,60,9,4,4,NULL,3,1,,
68182,E,34030001,7/1/1997,87,85,65,10,4,4,NULL,3,2,,
23523,E,34040021,6/30/1997,84,82,64,11,5,4,NULL,3,1,,
23522,E,34040007,6/30/1997,84,82,35,9,5,12,NULL,3,0,,
68203,N,34040021,6/29/1997,82,0,64,11,4,4,NULL,3,2,,
68205,N,34040007,6/29/1997,82,0,40,9,6,12,NULL,3,0,,
68157,N,34030014,6/29/1997,85,0,60,10,4,4,NULL,3,2,,
13841,N,34030005,6/29/1997,0,0,51,10,3,3,NULL,2,1,,
22431,E,34030005,6/29/1997,89,86,45,10,4,4,NULL,3,2,,
68158,N,34030001,6/29/1997,85,0,61,11,4,4,NULL,3,2,,
13843,N,34030018,6/28/1997,0,0,57,10,3,3,NULL,2,1,,
13842,N,34030000,6/28/1997,0,0,57,11,3,4,NULL,2,5,,
53249,E,34030009,6/27/1997,0,84,60,9,5,4,NULL,2,3,,
53251,E,34030008,6/27/1997,0,84,60,11,4,4,NULL,2,1,,
54448,N,34030023,6/26/1997,84,0,40,15,3,1,NULL,3,1,,
68112,N,34030000,6/25/1997,84,0,60,9,2,1,NULL,2,2,,
68116,N,34030000,6/25/1997,83,0,40,10,2,1,NULL,2,3,,
68117,N,34030000,6/25/1997,82,0,60,10,2,3,NULL,2,1,,
68043,N,34040001,6/24/1997,84,0,45,9,3,1,NULL,2,1,,
68094,N,34040001,6/24/1997,0,0,30,9,5,1,NULL,2,1,,
68095,N,34040001,6/24/1997,0,0,30,9,5,1,NULL,2,1,,
68097,N,34040001,6/24/1997,84,80,30,9,3,1,NULL,2,1,,
68098,N,34040001,6/24/1997,84,0,30,9,2,1,NULL,2,1,,
68099,N,34040001,6/24/1997,84,0,30,9,2,1,NULL,2,1,,
68100,N,34040001,6/24/1997,85,0,30,9,2,1,NULL,2,1,,
68101,N,34040001,6/24/1997,84,0,40,9,3,1,NULL,2,1,,
68103,N,34040001,6/24/1997,84,0,50,0,6,4,NULL,2,1,,
68104,N,34040001,6/24/1997,84,84,35,9,3,1,NULL,2,0,,
68105,N,34040001,6/24/1997,82,80,30,10,3,1,NULL,2,9,,
68154,N,34030028,6/24/1997,83,0,75,15,2,4,NULL,2,2,,
53250,E,34030017,6/24/1997,0,83,50,11,4,4,NULL,3,1,,
68096,N,34030009,6/24/1997,84,0,40,11,3,1,NULL,2,1,,
68156,N,34030005,6/24/1997,81,0,60,14,0,0,NULL,2,2,,
53254,E,34030001,6/24/1997,0,83,65,9,3,4,NULL,3,1,,
68153,N,34030000,6/24/1997,82,0,50,11,2,3,NULL,2,2,,
68155,N,34030000,6/24/1997,0,0,50,9,2,1,NULL,2,2,,
68106,N,34040001,6/23/1997,0,0,40,9,2,1,NULL,3,1,,
68109,N,34040001,6/23/1997,84,80,45,9,3,1,NULL,2,2,,
68110,N,34030009,6/23/1997,82,80,40,11,3,1,NULL,2,2,,
22430,E,34030028,6/21/1997,89,85,62,14,3,4,NULL,3,2,,
68056,N,34030028,6/21/1997,83,79,65,14,3,4,NULL,3,2,,
22432,E,34030005,6/21/1997,89,85,65,15,3,4,NULL,3,2,,
68055,N,34030005,6/21/1997,82,80,65,15,3,5,NULL,3,2,,
49467,E,34040017,6/20/1997,0,83,65,11,5,4,NULL,3,1,,
54446,N,34030023,6/20/1997,0,0,40,15,5,1,NULL,3,1,,
49471,E,34030022,6/20/1997,0,83,65,9,5,4,NULL,3,1,,
39628,N,34030014,6/20/1997,0,82,60,9,5,4,NULL,3,0,,
39630,N,34030013,6/20/1997,82,82,56,11,5,4,NULL,3,0,,
49089,N,34040001,6/19/1997,84,82,70,11,3,5,NULL,3,2,,
49088,N,34040000,6/19/1997,84,80,50,9,3,6,NULL,2,3,,
68093,E,34100015,6/18/1997,0,0,50,15,3,3,NULL,3,0,,
49473,E,34040004,6/18/1997,0,83,45,10,3,8,NULL,2,4,,
49477,E,34040001,6/18/1997,0,83,60,11,3,4,NULL,3,3,,
49133,N,34030018,6/17/1997,81,81,30,15,2,4,NULL,3,2,,
50785,N,34030011,6/17/1997,0,0,40,9,3,5,NULL,3,0,,
50786,N,34030008,6/17/1997,0,0,45,11,3,6,NULL,3,3,,
50787,N,34030008,6/17/1997,0,0,47,11,3,5,NULL,3,3,,
49132,N,34030005,6/17/1997,81,81,34,14,2,4,NULL,3,2,,
50783,N,34040000,6/15/1997,0,0,52,16,3,4,NULL,3,3,,
50784,N,34040000,6/15/1997,0,0,38,11,3,6,NULL,3,0,,
22435,E,34030005,6/15/1997,87,82,57,10,4,4,NULL,3,2,,
49554,N,34050016,6/14/1997,84,84,35,14,3,4,NULL,2,3,,
49555,N,34040011,6/14/1997,82,82,49,15,3,4,NULL,2,6,,
50672,N,34040009,6/14/1997,0,0,35,10,2,6,NULL,3,3,,
40605,E,34030017,6/14/1997,82,82,68,16,4,3,NULL,3,2,,
68466,N,34030017,6/14/1997,0,0,75,0,4,4,NULL,3,2,,
49135,N,34030011,6/14/1997,86,81,38,9,2,5,NULL,3,0,,
49134,N,34030009,6/14/1997,86,81,35,10,2,4,NULL,2,2,,
54278,N,34030009,6/14/1997,0,82,60,9,3,4,NULL,2,2,,
49015,E,34050007,6/13/1997,83,83,60,15,3,3,NULL,3,6,,
49095,N,34050007,6/13/1997,0,83,65,15,3,4,NULL,2,3,,
49096,N,34050007,6/13/1997,82,82,60,14,3,4,NULL,3,3,,
49098,N,34050007,6/13/1997,82,82,60,15,3,4,NULL,3,3,,
49101,E,34050007,6/13/1997,83,83,55,14,3,3,NULL,3,3,,
49105,N,34050007,6/13/1997,0,83,60,14,3,4,NULL,2,3,,
49016,N,34050001,6/13/1997,0,0,47,9,3,3,NULL,3,2,,
49017,N,34050001,6/13/1997,0,0,61,11,3,3,NULL,3,2,,
